"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-024","9203","B","https://prawkonaraz.pl/pytanie/9203/czy-w-przedstawionej-sytuacji-zamierzajac-skrecic-w-prawo-w-strefe-zamieszkania-musisz-sygnalizowac-ten-manewr","Film do pytania 9203: Czy w przedstawionej sytuacji zamierzając skręcić w prawo w strefę zamieszkania musisz s...","Czy w przedstawionej sytuacji zamierzając skręcić w prawo w strefę zamieszkania musisz sygnalizować ten manewr?","Film przy pytaniu 9203 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w przedstawionej sytuacji zamierzając skręcić w prawo w strefę zamieszkania musisz sygnalizować ten manewr.","ocena, czy w przedstawionej sytuacji zamierzając skręcić w prawo w strefę zamieszkania musisz sygnalizować ten manewr","https://prawkonaraz.pl/storage-bulk/media/questions/b/9203/image/poster.5be26ead3ad7.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9203/video/full.5daee1e3111a.mp4","8","2026-04-09T02:22:13+02:00","Spokojna ulica osiedlowa z niską zabudową, ogrodzeniami i szerokim poboczem pokazuje przygotowanie do zmiany kierunku w strefie mieszkalnej. Kadr akcentuje tor jazdy oraz przestrzeń po prawej stronie.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9223","B","https://prawkonaraz.pl/pytanie/9223/czy-w-przedstawionej-sytuacji-wolno-ci-rozpoczac-wyprzedzanie-pojazdow-jadacych-prawym-pasem","Film do pytania 9223: Czy w przedstawionej sytuacji wolno Ci rozpocząć wyprzedzanie pojazdów jadących prawym p...","Czy w przedstawionej sytuacji wolno Ci rozpocząć wyprzedzanie pojazdów jadących prawym pasem?","Wideo powiązane z pytaniem 9223 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci rozpocząć wyprzedzanie pojazdów jadących prawym pasem.","ocena, czy w przedstawionej sytuacji wolno Ci rozpocząć wyprzedzanie pojazdów jadących prawym pasem","https://prawkonaraz.pl/storage-bulk/media/questions/b/9223/image/poster.1ef9e19ed250.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9223/video/full.8e00be8e841d.mp4","10","2026-04-09T02:23:14+02:00","Wielopasmowa trasa na estakadzie z pojazdami przed kamerą pokazuje jazdę w równoległym ruchu. Ujęcie skupia uwagę na pasach, dystansie do innych aut i wolnej przestrzeni przed pojazdem.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9225","B","https://prawkonaraz.pl/pytanie/9225/czy-w-przedstawionej-sytuacji-wyprzedzanie-jest-dozwolone","Film do pytania 9225: Czy w przedstawionej sytuacji wyprzedzanie jest dozwolone?","Czy w przedstawionej sytuacji wyprzedzanie jest dozwolone?","Nagranie przypisane do pytania 9225 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wyprzedzanie jest dozwolone.","ocena, czy w przedstawionej sytuacji wyprzedzanie jest dozwolone","https://prawkonaraz.pl/storage-bulk/media/questions/b/9225/image/poster.ff988bb7494e.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9225/video/full.e343e4cb1a95.mp4","7","2026-04-09T02:23:14+02:00","Szeroka droga z ciężarówką na prawym pasie i zabudową usługową przy jezdni pokazuje sytuację wyprzedzania w ruchu miejskim. Materiał akcentuje pasy, odstęp oraz widoczność dalszego odcinka.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9234","B","https://prawkonaraz.pl/pytanie/9234/czy-cofanie-na-droge-dwukierunkowa-jest-zabronione","Film do pytania 9234: Czy cofanie na drogę dwukierunkową jest zabronione?","Czy cofanie na drogę dwukierunkową jest zabronione?","Klip wideo dla pytania 9234 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy cofanie na drogę dwukierunkową jest zabronione.","ocena, czy cofanie na drogę dwukierunkową jest zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/b/9234/image/poster.2ffa23089727.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9234/video/full.d397d21c6e05.mp4","8","2026-04-09T02:23:14+02:00","Wąski brukowany odcinek między kamienicami i murem pokazuje manewrowanie w ograniczonej przestrzeni. Kadr pomaga ocenić szerokość jezdni, otoczenie budynków oraz kierunek możliwego cofania.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9254","B","https://prawkonaraz.pl/pytanie/9254/czy-w-przedstawionej-sytuacji-podczas-omijania-pojazdu-musisz-zachowac-ostroznosc-i-liczyc-sie-ze-ktos-zza-autobusu-wybiegnie-na-jezdnie","Film do pytania 9254: Czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i licz...","Czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybiegnie na jezdnie?","Materiał wideo do pytania 9254 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybieg...","ocena, czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybieg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9254/image/poster.09cfd9d0fec7.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9254/video/full.b689029d8fdb.mp4","8","2026-04-09T02:23:14+02:00","Ulica z drzewami, przejściem dla pieszych i zabudową po bokach pokazuje omijanie pojazdu w miejscu o ograniczonej widoczności. Ujęcie kieruje uwagę na pobocze, chodnik oraz możliwy ruch pieszych.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9255","B","https://prawkonaraz.pl/pytanie/9255/czy-w-przedstawionej-sytuacji-wolno-ci-uzyc-sygnalu-dzwiekowego-aby-ponaglic-stojace-pojazdy","Film do pytania 9255: Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące po...","Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy?","Wideo powiązane z pytaniem 9255 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy.","ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy","https://prawkonaraz.pl/storage-bulk/media/questions/b/9255/image/poster.0e5065d2738d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9255/video/full.7d09ae386438.mp4","8","2026-04-09T02:23:14+02:00","Słoneczna droga wśród domów i otwartej przestrzeni pokazuje dojazd do wolniej poruszających się pojazdów. Materiał skupia uwagę na płynności ruchu, odległości i spokojnej ocenie sytuacji przed maską.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9261","B","https://prawkonaraz.pl/pytanie/9261/czy-w-przedstawionej-sytuacji-wolno-ci-uzyc-sygnalu-dzwiekowego-aby-ponaglic-kierujacego-rowerem","Film do pytania 9261: Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierująceg...","Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem?","Wideo powiązane z pytaniem 9261 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem.","ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem","https://prawkonaraz.pl/storage-bulk/media/questions/b/9261/image/poster.44f1bd6af6b5.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9261/video/full.f64fc01fc58f.mp4","7","2026-04-09T02:23:14+02:00","Osiedlowa ulica z rowerzystą przy prawej krawędzi i chodnikiem obok pokazuje relację pojazdu z niechronionym uczestnikiem ruchu. Kadr akcentuje odstęp, pobocze oraz widoczność wzdłuż drogi.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9306","B","https://prawkonaraz.pl/pytanie/9306/czy-w-przedstawionej-sytuacji-zachowanie-szczegolnej-ostroznosc-jest-wymagane","Film do pytania 9306: Czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane?","Czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane?","Film przy pytaniu 9306 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane.","ocena, czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane","https://prawkonaraz.pl/storage-bulk/media/questions/b/9306/image/poster.64a6dedfdd2d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9306/video/full.efd6b6e1a229.mp4","8","2026-04-09T02:23:14+02:00","Wąska ulica z domami, samochodami przy krawędzi i niskim słońcem pokazuje przejazd przez spokojną zabudowę. Ujęcie pomaga wychwycić ograniczoną szerokość jezdni oraz możliwe przeszkody przy poboczu.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9310","B","https://prawkonaraz.pl/pytanie/9310/czy-w-przedstawionej-sytuacji-za-widocznym-znakiem-ostrzegawczym-musisz-zachowac-szczegolna-ostroznosc","Film do pytania 9310: Czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczegó...","Czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność?","Materiał wideo do pytania 9310 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność.","ocena, czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/b/9310/image/poster.25a9ba84cd10.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9310/video/full.eb21e5d27ff8.mp4","8","2026-04-09T02:23:14+02:00","Otwarty odcinek drogi z widocznym znakiem ostrzegawczym i rozległym poboczem pokazuje zbliżanie się do miejsca, gdzie liczy się uważna obserwacja. Kadr akcentuje znak, horyzont i zmianę charakteru trasy.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9330","B","https://prawkonaraz.pl/pytanie/9330/czy-w-przedstawionej-sytuacji-sygnal-zielony-zwalnia-cie-z-koniecznosci-zachowania-szczegolnej-ostroznosci-na-przejsciu-dla-pieszych","Film do pytania 9330: Czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szcze...","Czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu dla pieszych?","Klip wideo dla pytania 9330 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu...","ocena, czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu","https://prawkonaraz.pl/storage-bulk/media/questions/b/9330/image/poster.176227d36963.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9330/video/full.b2d335a20012.mp4","7","2026-04-09T02:23:14+02:00","Ulica przy ekranach akustycznych i przejściu dla pieszych pokazuje przejazd przez miejsce sterowane sygnalizacją. Materiał kieruje uwagę na światła, oznaczenia poziome oraz przestrzeń przy chodniku.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
