"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-021","7381","A","https://prawkonaraz.pl/pytanie/7381/czy-w-tym-miejscu-masz-prawo-zaparkowac-pojazd-na-jezdni","Film do pytania 7381: Czy w tym miejscu masz prawo zaparkować pojazd na jezdni?","Czy w tym miejscu masz prawo zaparkować pojazd na jezdni?","Film przy pytaniu 7381 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tym miejscu masz prawo zaparkować pojazd na jezdni.","ocena, czy w tym miejscu masz prawo zaparkować pojazd na jezdni","https://prawkonaraz.pl/storage-bulk/media/questions/a/7381/image/poster.8d82a2e76a1a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7381/video/full.0f2e6756fb56.mp4","8","2026-04-09T02:20:24+02:00","Śródmiejska ulica z podwójną linią, zaparkowanymi autami i chodnikiem po prawej stronie pokazuje temat postoju na jezdni. Kadr akcentuje szerokość pasa, krawędź drogi oraz otoczenie zabudowy.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7382","A","https://prawkonaraz.pl/pytanie/7382/czy-w-tym-miejscu-wolno-ci-zatrzymac-pojazd-na-jezdni","Film do pytania 7382: Czy w tym miejscu wolno Ci zatrzymać pojazd na jezdni?","Czy w tym miejscu wolno Ci zatrzymać pojazd na jezdni?","Klip wideo dla pytania 7382 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tym miejscu wolno Ci zatrzymać pojazd na jezdni.","ocena, czy w tym miejscu wolno Ci zatrzymać pojazd na jezdni","https://prawkonaraz.pl/storage-bulk/media/questions/a/7382/image/poster.4b94a3263b27.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7382/video/full.d7f9c5731e49.mp4","6","2026-04-09T02:20:24+02:00","Podmiejski odcinek z szerokim pasem, zielonym poboczem i pojedynczym pojazdem w oddali pokazuje miejsce potencjalnego zatrzymania. Ujęcie skupia uwagę na widoczności, poboczu i wpływie postoju na ruch.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7383","A","https://prawkonaraz.pl/pytanie/7383/czy-na-obszarze-zabudowanym-na-jezdni-dwukierunkowej-o-malym-ruchu-wolno-ci-zaparkowac-pojazd-przy-lewej-krawedzi-jezdni","Film do pytania 7383: Czy na obszarze zabudowanym na jezdni dwukierunkowej o małym ruchu wolno Ci zaparkować p...","Czy na obszarze zabudowanym na jezdni dwukierunkowej o małym ruchu wolno Ci zaparkować pojazd przy lewej krawędzi jezdni?","Wideo powiązane z pytaniem 7383 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy na obszarze zabudowanym na jezdni dwukierunkowej o małym ruchu wolno Ci zaparkować pojazd przy lewej krawędzi jezdni.","ocena, czy na obszarze zabudowanym na jezdni dwukierunkowej o małym ruchu wolno Ci zaparkować pojazd przy lewej krawędzi jezdni","https://prawkonaraz.pl/storage-bulk/media/questions/a/7383/image/poster.52694b5d48e8.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7383/video/full.ea0b1ef30158.mp4","7","2026-04-09T02:20:24+02:00","Spokojna ulica w zabudowie jednorodzinnej z chodnikami po obu stronach pokazuje parkowanie przy lewej krawędzi. Materiał pomaga ocenić natężenie ruchu, szerokość jezdni i położenie pojazdu.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7384","A","https://prawkonaraz.pl/pytanie/7384/czy-masz-prawo-zaparkowac-pojazd-na-polozonej-po-lewej-stronie-drodze-dla-rowerow","Film do pytania 7384: Czy masz prawo zaparkować pojazd na położonej po lewej stronie drodze dla rowerów?","Czy masz prawo zaparkować pojazd na położonej po lewej stronie drodze dla rowerów?","Wideo powiązane z pytaniem 7384 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy masz prawo zaparkować pojazd na położonej po lewej stronie drodze dla rowerów.","ocena, czy masz prawo zaparkować pojazd na położonej po lewej stronie drodze dla rowerów","https://prawkonaraz.pl/storage-bulk/media/questions/a/7384/image/poster.f6712e5d028b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7384/video/full.6378dc3f5821.mp4","8","2026-04-09T02:20:24+02:00","Leśna droga z wydzieloną przestrzenią po lewej stronie i samochodem przed kamerą pokazuje relację jezdni z trasą dla rowerów. Kadr akcentuje krawędź pasa, pobocze i miejsce ewentualnego postoju.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7385","A","https://prawkonaraz.pl/pytanie/7385/czy-po-tej-jezdni-masz-prawo-jechac-zajmujac-jej-cala-szerokosc","Film do pytania 7385: Czy po tej jezdni masz prawo jechać zajmując jej całą szerokość?","Czy po tej jezdni masz prawo jechać zajmując jej całą szerokość?","Nagranie przypisane do pytania 7385 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy po tej jezdni masz prawo jechać zajmując jej całą szerokość.","ocena, czy po tej jezdni masz prawo jechać zajmując jej całą szerokość","https://prawkonaraz.pl/storage-bulk/media/questions/a/7385/image/poster.ff93022f9066.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7385/video/full.3daf06018e49.mp4","8","2026-04-09T02:20:24+02:00","Wąska droga w otwartym terenie, bez wyraźnego podziału na pasy, pokazuje jazdę przy ograniczonej szerokości. Ujęcie pomaga przeanalizować tor pojazdu, pobocze i zapas miejsca dla innych.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7386","A","https://prawkonaraz.pl/pytanie/7386/zamierzasz-skrecic-w-lewo-czy-w-tej-sytuacji-masz-obowiazek-zblizyc-sie-do-srodka-jezdni","Film do pytania 7386: Zamierzasz skręcić w lewo. Czy w tej sytuacji masz obowiązek zbliżyć się do środka jezdn...","Zamierzasz skręcić w lewo. Czy w tej sytuacji masz obowiązek zbliżyć się do środka jezdni?","Nagranie przypisane do pytania 7386 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz skręcić w lewo. Czy w tej sytuacji masz obowiązek zbliżyć się do środka jezdni.","zamierzasz skręcić w lewo. Czy w tej sytuacji masz obowiązek zbliżyć się do środka jezdni","https://prawkonaraz.pl/storage-bulk/media/questions/a/7386/image/poster.0f4440fd8c91.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7386/video/full.532a1f023dc4.mp4","9","2026-04-09T02:20:24+02:00","Wielopasmowa ulica z pasem do lewego skrętu, sygnalizacją i pojazdami w oddali pokazuje przygotowanie do manewru. Kadr skupia uwagę na położeniu auta względem środka jezdni.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7387","A","https://prawkonaraz.pl/pytanie/7387/czy-na-tej-drodze-dwukierunkowej-wolno-ci-zaparkowac-pojazd-przy-prawej-krawedzi-jezdni-bezposrednio-za-przejsciem-dla-pieszych","Film do pytania 7387: Czy na tej drodze dwukierunkowej wolno Ci zaparkować pojazd przy prawej krawędzi jezdni,...","Czy na tej drodze dwukierunkowej wolno Ci zaparkować pojazd przy prawej krawędzi jezdni, bezpośrednio za przejściem dla pieszych?","Nagranie przypisane do pytania 7387 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy na tej drodze dwukierunkowej wolno Ci zaparkować pojazd przy prawej krawędzi jezdni, bezpośrednio za przejściem dla pieszych.","ocena, czy na tej drodze dwukierunkowej wolno Ci zaparkować pojazd przy prawej krawędzi jezdni, bezpośrednio za przejściem dla pieszych","https://prawkonaraz.pl/storage-bulk/media/questions/a/7387/image/poster.4bcc2a1d18be.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7387/video/full.a7a361ff4bf8.mp4","4","2026-04-09T02:20:24+02:00","Osiedlowa droga za przejściem dla pieszych, z domami i chodnikiem przy prawej stronie, pokazuje temat parkowania tuż za pasami. Ujęcie akcentuje odległość od przejścia i widoczność pieszych.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7388","A","https://prawkonaraz.pl/pytanie/7388/czy-na-parkingu-znajdujacym-sie-w-strefie-ruchu-maja-zastosowanie-zasady-ruchu-drogowego","Film do pytania 7388: Czy na parkingu znajdującym się w strefie ruchu mają zastosowanie zasady ruchu drogowego...","Czy na parkingu znajdującym się w strefie ruchu mają zastosowanie zasady ruchu drogowego?","Nagranie przypisane do pytania 7388 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy na parkingu znajdującym się w strefie ruchu mają zastosowanie zasady ruchu drogowego.","ocena, czy na parkingu znajdującym się w strefie ruchu mają zastosowanie zasady ruchu drogowego","https://prawkonaraz.pl/storage-bulk/media/questions/a/7388/image/poster.1c718cf18412.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7388/video/full.992d53d059fc.mp4","10","2026-04-09T02:20:24+02:00","Parking z wiatą, wyznaczonymi miejscami i ruchem pojazdów w tle pokazuje przestrzeń objętą zasadami ruchu. Kadr pomaga zauważyć oznakowanie strefy, pieszych i organizację przejazdu między stanowiskami.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7389","A","https://prawkonaraz.pl/pytanie/7389/czy-w-tej-sytuacji-masz-obowiazek-wlaczenia-kierunkowskazu-jezeli-zamierzasz-zmienic-pas-ruchu","Film do pytania 7389: Czy w tej sytuacji, masz obowiązek włączenia kierunkowskazu, jeżeli zamierzasz zmienić p...","Czy w tej sytuacji, masz obowiązek włączenia kierunkowskazu, jeżeli zamierzasz zmienić pas ruchu?","Klip wideo dla pytania 7389 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, masz obowiązek włączenia kierunkowskazu, jeżeli zamierzasz zmienić pas ruchu.","ocena, czy w tej sytuacji, masz obowiązek włączenia kierunkowskazu, jeżeli zamierzasz zmienić pas ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/a/7389/image/poster.6a80de763e21.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7389/video/full.e3bebf07488f.mp4","4","2026-04-09T02:20:24+02:00","Miejska arteria z pojazdami na sąsiednich pasach i przejściem w oddali pokazuje przygotowanie do zmiany pasa. Materiał koncentruje uwagę na kierunkowskazie, odległościach i komunikacji z innymi.","batch-021 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-021","7390","A","https://prawkonaraz.pl/pytanie/7390/czy-w-tej-sytuacji-zmieniajac-pas-ruchu-masz-pierwszenstwo-przed-pojazdami-jadacymi-lewym-pasem","Film do pytania 7390: Czy w tej sytuacji, zmieniając pas ruchu, masz pierwszeństwo przed pojazdami jadącymi le...","Czy w tej sytuacji, zmieniając pas ruchu, masz pierwszeństwo przed pojazdami jadącymi lewym pasem?","Nagranie przypisane do pytania 7390 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji, zmieniając pas ruchu, masz pierwszeństwo przed pojazdami jadącymi lewym pasem.","ocena, czy w tej sytuacji, zmieniając pas ruchu, masz pierwszeństwo przed pojazdami jadącymi lewym pasem","https://prawkonaraz.pl/storage-bulk/media/questions/a/7390/image/poster.2bded6958b46.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/7390/video/full.64bfcd01641a.mp4","10","2026-04-09T02:20:24+02:00","Rozbudowany wlot z sygnalizacją, kilkoma pasami i pojazdami po lewej stronie pokazuje zmianę toru w gęstym ruchu. Kadr akcentuje relację z autami na lewym pasie oraz linię zatrzymania.","batch-021 accepted after owner review; not yet connected to production sitemap"
