"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-013","2990","A","https://prawkonaraz.pl/pytanie/2990/czy-w-tej-sytuacji-masz-obowiazek-pozostac-na-miejscu-wypadku","Film do pytania 2990: Czy w tej sytuacji masz obowiązek pozostać na miejscu wypadku?","Czy w tej sytuacji masz obowiązek pozostać na miejscu wypadku?","Nagranie przypisane do pytania 2990 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek pozostać na miejscu wypadku.","ocena, czy w tej sytuacji masz obowiązek pozostać na miejscu wypadku","https://prawkonaraz.pl/storage-bulk/media/questions/a/2990/image/poster.028b472e33ec.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2990/video/full.1fb39db79f79.mp4","8","2026-04-09T01:52:30+02:00","Leśna droga z pojazdem przy ogrodzeniu pokazuje spokojny kadr po zdarzeniu drogowym. Scena skupia uwagę na pozostaniu przy miejscu wypadku i kontroli sytuacji wokół auta.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","2994","A","https://prawkonaraz.pl/pytanie/2994/czy-w-tej-sytuacji-masz-obowiazek-udzielic-niezbednej-pomocy-ofierze-wypadku","Film do pytania 2994: Czy w tej sytuacji masz obowiązek udzielić niezbędnej pomocy ofierze wypadku?","Czy w tej sytuacji masz obowiązek udzielić niezbędnej pomocy ofierze wypadku?","Film przy pytaniu 2994 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji masz obowiązek udzielić niezbędnej pomocy ofierze wypadku.","ocena, czy w tej sytuacji masz obowiązek udzielić niezbędnej pomocy ofierze wypadku","https://prawkonaraz.pl/storage-bulk/media/questions/a/2994/image/poster.028b472e33ec.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2994/video/full.1fb39db79f79.mp4","8","2026-04-09T01:52:30+02:00","Ten sam zadrzewiony odcinek z autem przy poboczu pokazuje sytuację po wypadku w ograniczonej przestrzeni. Materiał akcentuje obecność poszkodowanego i organizację pomocy.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3097","A","https://prawkonaraz.pl/pytanie/3097/skrecasz-w-lewo-czy-w-tej-sytuacji-wolno-ci-przejechac-przed-tramwajem","Film do pytania 3097: Skręcasz w lewo. Czy w tej sytuacji wolno Ci przejechać przed tramwajem?","Skręcasz w lewo. Czy w tej sytuacji wolno Ci przejechać przed tramwajem?","Film przy pytaniu 3097 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: skręcasz w lewo. Czy w tej sytuacji wolno Ci przejechać przed tramwajem.","skręcasz w lewo. Czy w tej sytuacji wolno Ci przejechać przed tramwajem","https://prawkonaraz.pl/storage-bulk/media/questions/a/3097/image/poster.7cec204dba80.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3097/video/full.bd44c0133a2c.mp4","8","2026-04-09T01:55:36+02:00","Miejskie skrzyżowanie z torowiskiem, przejściem dla pieszych i sygnalizacją pokazuje skręt w lewo w pobliżu tramwaju. Kadr prowadzi uwagę po torze pojazdu szynowego.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3170","A","https://prawkonaraz.pl/pytanie/3170/czy-omijajac-widoczny-po-lewej-stronie-obiekt-masz-obowiazek-zachowania-bezpiecznego-odstepu","Film do pytania 3170: Czy omijając widoczny po lewej stronie obiekt, masz obowiązek zachowania bezpiecznego od...","Czy omijając widoczny po lewej stronie obiekt, masz obowiązek zachowania bezpiecznego odstępu?","Wideo powiązane z pytaniem 3170 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy omijając widoczny po lewej stronie obiekt, masz obowiązek zachowania bezpiecznego odstępu.","ocena, czy omijając widoczny po lewej stronie obiekt, masz obowiązek zachowania bezpiecznego odstępu","https://prawkonaraz.pl/storage-bulk/media/questions/a/3170/image/poster.1478170313f0.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3170/video/full.bdb1a2df52c8.mp4","10","2026-04-09T01:55:37+02:00","Na jezdni widać obiekt przy lewej stronie i szeroki tor przejazdu między pasami. Scena dotyczy omijania elementu przy drodze oraz utrzymania odstępu od przeszkody.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3184","A","https://prawkonaraz.pl/pytanie/3184/czy-w-tej-sytuacji-po-wjechaniu-za-sygnalizator-masz-obowiazek-zatrzymac-sie-w-miejscu-wskazanym-znakiem-stop","Film do pytania 3184: Czy w tej sytuacji, po wjechaniu za sygnalizator, masz obowiązek zatrzymać się w miejscu...","Czy w tej sytuacji, po wjechaniu za sygnalizator, masz obowiązek zatrzymać się w miejscu wskazanym znakiem ""stop""?","Klip wideo dla pytania 3184 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, po wjechaniu za sygnalizator, masz obowiązek zatrzymać się w miejscu wskazanym znakiem ""stop"".","ocena, czy w tej sytuacji, po wjechaniu za sygnalizator, masz obowiązek zatrzymać się w miejscu wskazanym znakiem ""stop""","https://prawkonaraz.pl/storage-bulk/media/questions/a/3184/image/poster.c14633ab815b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3184/video/full.76bc28219e9a.mp4","9","2026-04-09T01:55:37+02:00","Skrzyżowanie z czerwonym sygnałem, przejściem i pojazdami w głębi pokazuje sytuację po minięciu linii sygnalizatora. Ujęcie skupia się na położeniu auta względem przejścia.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3210","A","https://prawkonaraz.pl/pytanie/3210/zamierzasz-skrecic-w-lewo-czy-masz-pierwszenstwo-przed-pojazdem-jadacym-z-kierunku-przeciwnego-na-wprost","Film do pytania 3210: Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem jadącym z kierunku prze...","Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem jadącym z kierunku przeciwnego na wprost?","Materiał wideo do pytania 3210 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem jadącym z kierunku przeciwnego na wprost.","zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem jadącym z kierunku przeciwnego na wprost","https://prawkonaraz.pl/storage-bulk/media/questions/a/3210/image/poster.f041c4fae35d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3210/video/full.7c9bd4ee02e8.mp4","10","2026-04-09T01:55:37+02:00","Przed samochodem jedzie biały dostawczy pojazd, a skrzyżowanie z sygnalizacją znajduje się wśród miejskiej zabudowy. Materiał dotyczy skrętu w lewo i ruchu z przeciwka.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3212","A","https://prawkonaraz.pl/pytanie/3212/zamierzasz-skrecic-w-lewo-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-szynowemu","Film do pytania 3212: Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi szynowemu?","Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi szynowemu?","Materiał wideo do pytania 3212 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi szynowemu.","zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi szynowemu","https://prawkonaraz.pl/storage-bulk/media/questions/a/3212/image/poster.5815791ef6a0.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3212/video/full.a21b61c7f55b.mp4","10","2026-04-09T01:55:37+02:00","Wlot skrzyżowania z przejściem i sygnalizatorem pokazuje pojazd szynowy w sąsiedztwie torowiska. Scena podkreśla obserwację tramwaju przy planowanym skręcie w lewo.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3230","A","https://prawkonaraz.pl/pytanie/3230/zamierzasz-skrecic-w-lewo-na-skrzyzowaniu-czy-w-tej-sytuacji-nalezy-przyspieszyc-aby-zdazyc-przejechac-przed-pojazdami-nadjezdzajacymi-z-przeciwka","Film do pytania 3230: Zamierzasz skręcić w lewo na skrzyżowaniu. Czy w tej sytuacji należy przyśpieszyć, aby z...","Zamierzasz skręcić w lewo na skrzyżowaniu. Czy w tej sytuacji należy przyśpieszyć, aby zdążyć przejechać przed pojazdami nadjeżdżającymi z przeciwka?","Klip wideo dla pytania 3230 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: zamierzasz skręcić w lewo na skrzyżowaniu. Czy w tej sytuacji należy przyśpieszyć, aby zdążyć przejechać przed pojazdami nadjeż...","zamierzasz skręcić w lewo na skrzyżowaniu. Czy w tej sytuacji należy przyśpieszyć, aby zdążyć przejechać przed pojazdami nadjeż","https://prawkonaraz.pl/storage-bulk/media/questions/a/3230/image/poster.3a7ba16068ee.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3230/video/full.72a24ece6486.mp4","10","2026-04-09T01:55:37+02:00","Skrzyżowanie z czerwonym sygnałem, znakiem podporządkowania i przejściem prowadzi w stronę miejskiej alei. Ujęcie pokazuje decyzję o tempie jazdy przed skrętem w lewo.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3233","A","https://prawkonaraz.pl/pytanie/3233/czy-w-tej-sytuacji-masz-obowiazek-zastosowac-sie-do-pionowego-znaku-ostrzegawczego-ustap-pierwszenstwa","Film do pytania 3233: Czy w tej sytuacji masz obowiązek zastosować się do pionowego znaku ostrzegawczego ""ustą...","Czy w tej sytuacji masz obowiązek zastosować się do pionowego znaku ostrzegawczego ""ustąp pierwszeństwa""?","Film przy pytaniu 3233 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zastosować się do pionowego znaku ostrzegawczego ""ustąp pierwszeństwa"".","ocena, czy w tej sytuacji masz obowiązek zastosować się do pionowego znaku ostrzegawczego ""ustąp pierwszeństwa""","https://prawkonaraz.pl/storage-bulk/media/questions/a/3233/image/poster.f753e844d519.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3233/video/full.3c12e53c0876.mp4","9","2026-04-09T01:55:37+02:00","Prosta droga z poboczem, zielenią i znakiem ostrzegawczym przy prawej stronie zapowiada zmianę sytuacji na trasie. Kadr akcentuje odczytanie pionowego oznakowania.","batch-013 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-013","3235","A","https://prawkonaraz.pl/pytanie/3235/zamierzasz-jechac-na-wprost-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-prawej-strony","Film do pytania 3235: Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdż...","Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?","Klip wideo dla pytania 3235 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony.","zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/3235/image/poster.5dd2ca9efab8.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3235/video/full.fcc12acf012f.mp4","9","2026-04-09T01:55:37+02:00","Skrzyżowanie z przejściami, sygnalizacją i pojazdami w oddali pokazuje jazdę na wprost przez szeroki wlot. Materiał porządkuje obserwację ruchu z przeciwnego kierunku.","batch-013 accepted after owner review; not yet connected to production sitemap"
