"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-012","2402","B","https://prawkonaraz.pl/pytanie/2402/czy-wolno-ci-wysiasc-z-pojazdu-bez-upewnienia-sie-ze-nie-spowodujesz-tym-zagrozenia-ruchu","Film do pytania 2402: Czy wolno Ci wysiąść z pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruc...","Czy wolno Ci wysiąść z pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu?","Nagranie przypisane do pytania 2402 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy wolno Ci wysiąść z pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu.","ocena, czy wolno Ci wysiąść z pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/b/2402/image/poster.f244428928ca.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/2402/video/full.2d5ae15049d6.mp4","11","2026-04-09T01:50:13+02:00","Samochód stoi przy spokojnej drodze z rzędem zaparkowanych aut po prawej stronie. Scena skupia uwagę na otoczeniu pojazdu przed wysiadaniem i na ruchu mogącym pojawić się przy drzwiach.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2403","B","https://prawkonaraz.pl/pytanie/2403/czy-wolno-ci-otworzyc-drzwi-pojazdu-bez-upewnienia-sie-ze-nie-spowodujesz-tym-zagrozenia-ruchu","Film do pytania 2403: Czy wolno Ci otworzyć drzwi pojazdu bez upewnienia się, że nie spowodujesz tym zagrożeni...","Czy wolno Ci otworzyć drzwi pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu?","Klip wideo dla pytania 2403 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy wolno Ci otworzyć drzwi pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu.","ocena, czy wolno Ci otworzyć drzwi pojazdu bez upewnienia się, że nie spowodujesz tym zagrożenia ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/b/2403/image/poster.f244428928ca.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/2403/video/full.2d5ae15049d6.mp4","11","2026-04-09T01:50:13+02:00","Ten sam odcinek z autami ustawionymi wzdłuż jezdni pokazuje sytuację przed otwarciem drzwi. Kadr akcentuje kontrolę przestrzeni przy samochodzie oraz możliwy ruch obok pojazdu.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2420","A","https://prawkonaraz.pl/pytanie/2420/czy-w-tej-sytuacji-wolno-ci-opuscic-miejsce-zdarzenia-bo-uznales-ze-sprawca-wypadku-udzieli-pomocy-poszkodowanemu","Film do pytania 2420: Czy w tej sytuacji wolno Ci opuścić miejsce zdarzenia, bo uznałeś, że sprawca wypadku ud...","Czy w tej sytuacji wolno Ci opuścić miejsce zdarzenia, bo uznałeś, że sprawca wypadku udzieli pomocy poszkodowanemu?","Klip wideo dla pytania 2420 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji wolno Ci opuścić miejsce zdarzenia, bo uznałeś, że sprawca wypadku udzieli pomocy poszkodowanemu.","ocena, czy w tej sytuacji wolno Ci opuścić miejsce zdarzenia, bo uznałeś, że sprawca wypadku udzieli pomocy poszkodowanemu","https://prawkonaraz.pl/storage-bulk/media/questions/a/2420/image/poster.028b472e33ec.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2420/video/full.1fb39db79f79.mp4","8","2026-04-09T01:50:12+02:00","Wąska droga wśród drzew pokazuje pojazd stojący przy ogrodzeniu i spokojne otoczenie po zdarzeniu. Materiał dotyczy obserwacji miejsca kolizji oraz dalszych działań kierowcy.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2429","A","https://prawkonaraz.pl/pytanie/2429/czy-w-tej-sytuacji-masz-obowiazek-upewnic-sie-ze-z-zadnej-strony-nie-nadjezdza-pociag","Film do pytania 2429: Czy w tej sytuacji masz obowiązek upewnić się, że z żadnej strony nie nadjeżdża pociąg?","Czy w tej sytuacji masz obowiązek upewnić się, że z żadnej strony nie nadjeżdża pociąg?","Nagranie przypisane do pytania 2429 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek upewnić się, że z żadnej strony nie nadjeżdża pociąg.","ocena, czy w tej sytuacji masz obowiązek upewnić się, że z żadnej strony nie nadjeżdża pociąg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2429/image/poster.ccf41e81a3fc.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2429/video/full.426e12755dc9.mp4","11","2026-04-09T01:50:12+02:00","Osiedlowa ulica z budynkami w oddali i otwartym wlotem drogi pokazuje szeroką przestrzeń do obserwacji. Ujęcie prowadzi wzrok po bokach przed podjęciem dalszego ruchu.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2430","A","https://prawkonaraz.pl/pytanie/2430/wiesz-ze-wkrotce-na-miejsce-zdarzenia-przybeda-sluzby-ratunkowe-czy-powinienes-naklaniac-sprawce-aby-zawiozl-poszkodowanego-do-szpitala","Film do pytania 2430: Wiesz, że wkrótce na miejsce zdarzenia przybędą służby ratunkowe. Czy powinieneś nakłani...","Wiesz, że wkrótce na miejsce zdarzenia przybędą służby ratunkowe. Czy powinieneś nakłaniać sprawcę, aby zawiózł poszkodowanego do szpitala?","Materiał wideo do pytania 2430 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: wiesz, że wkrótce na miejsce zdarzenia przybędą służby ratunkowe. Czy powinieneś nakłaniać sprawcę, aby zawiózł poszkodowanego do...","wiesz, że wkrótce na miejsce zdarzenia przybędą służby ratunkowe. Czy powinieneś nakłaniać sprawcę, aby zawiózł poszkodowanego do","https://prawkonaraz.pl/storage-bulk/media/questions/a/2430/image/poster.028b472e33ec.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2430/video/full.1fb39db79f79.mp4","8","2026-04-09T01:50:12+02:00","Droga leśna z autem przy ogrodzeniu tworzy spokojną, ale napiętą scenę oczekiwania po zdarzeniu. Kadr skupia się na zabezpieczeniu miejsca dla nadjeżdżających służb.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2432","A","https://prawkonaraz.pl/pytanie/2432/czy-w-tej-sytuacji-dzwoniac-pod-numer-alarmowy-w-pierwszej-kolejnosci-powinienes-okreslic-miejsce-zdarzenia","Film do pytania 2432: Czy w tej sytuacji, dzwoniąc pod numer alarmowy, w pierwszej kolejności powinieneś okreś...","Czy w tej sytuacji, dzwoniąc pod numer alarmowy, w pierwszej kolejności powinieneś określić miejsce zdarzenia?","Klip wideo dla pytania 2432 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, dzwoniąc pod numer alarmowy, w pierwszej kolejności powinieneś określić miejsce zdarzenia.","ocena, czy w tej sytuacji, dzwoniąc pod numer alarmowy, w pierwszej kolejności powinieneś określić miejsce zdarzenia","https://prawkonaraz.pl/storage-bulk/media/questions/a/2432/image/poster.028b472e33ec.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2432/video/full.1fb39db79f79.mp4","8","2026-04-09T01:50:12+02:00","Na drodze przy drzewach i ogrodzeniu widoczny jest pojazd związany ze zdarzeniem. Materiał akcentuje przekazywanie informacji alarmowych w kolejności ułatwiającej pomoc.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2434","A","https://prawkonaraz.pl/pytanie/2434/czy-zblizajac-sie-do-widocznego-przejazdu-masz-obowiazek-upewnic-sie-ze-w-czasie-gdy-bedziesz-przez-niego-przejezdzal-nie-nadjedzie-pociag","Film do pytania 2434: Czy zbliżając się do widocznego przejazdu, masz obowiązek upewnić się, że w czasie, gdy...","Czy zbliżając się do widocznego przejazdu, masz obowiązek upewnić się, że w czasie, gdy będziesz przez niego przejeżdżał, nie nadjedzie pociąg?","Wideo powiązane z pytaniem 2434 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy zbliżając się do widocznego przejazdu, masz obowiązek upewnić się, że w czasie, gdy będziesz przez niego przejeżdżał, nie na...","ocena, czy zbliżając się do widocznego przejazdu, masz obowiązek upewnić się, że w czasie, gdy będziesz przez niego przejeżdżał, nie na","https://prawkonaraz.pl/storage-bulk/media/questions/a/2434/image/poster.ccf41e81a3fc.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2434/video/full.426e12755dc9.mp4","11","2026-04-09T01:50:12+02:00","Przed samochodem rozciąga się droga prowadząca do przejazdu kolejowego, z zabudową po prawej i otwartą przestrzenią po lewej. Scena dotyczy obserwacji torów przed wjazdem.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2436","A","https://prawkonaraz.pl/pytanie/2436/czy-w-sytuacji-kiedy-zapory-kolejowe-sa-podniesione-masz-obowiazek-upewnienia-sie-czy-nie-zbliza-sie-pociag","Film do pytania 2436: Czy w sytuacji, kiedy zapory kolejowe są podniesione masz obowiązek upewnienia się, czy...","Czy w sytuacji, kiedy zapory kolejowe są podniesione masz obowiązek upewnienia się, czy nie zbliża się pociąg?","Film przy pytaniu 2436 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w sytuacji, kiedy zapory kolejowe są podniesione masz obowiązek upewnienia się, czy nie zbliża się pociąg.","ocena, czy w sytuacji, kiedy zapory kolejowe są podniesione masz obowiązek upewnienia się, czy nie zbliża się pociąg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2436/image/poster.ccf41e81a3fc.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2436/video/full.426e12755dc9.mp4","11","2026-04-09T01:50:12+02:00","Ten sam dojazd do przejazdu kolejowego pokazuje podniesione zapory poza kadrem głównym i spokojny ruch przy wlocie. Ujęcie skupia się na sprawdzeniu torowiska mimo pozornie wolnej drogi.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2438","A","https://prawkonaraz.pl/pytanie/2438/czy-widzac-ludzi-w-plonacym-samochodzie-masz-obowiazek-jesli-jest-to-mozliwe-udzielic-im-pierwszej-pomocy-i-wezwac-straz-pozarna","Film do pytania 2438: Czy widząc ludzi w płonącym samochodzie, masz obowiązek, jeśli jest to możliwe, udzielić...","Czy widząc ludzi w płonącym samochodzie, masz obowiązek, jeśli jest to możliwe, udzielić im pierwszej pomocy i wezwać straż pożarną?","Wideo powiązane z pytaniem 2438 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy widząc ludzi w płonącym samochodzie, masz obowiązek, jeśli jest to możliwe, udzielić im pierwszej pomocy i wezwać straż poża...","ocena, czy widząc ludzi w płonącym samochodzie, masz obowiązek, jeśli jest to możliwe, udzielić im pierwszej pomocy i wezwać straż poża","https://prawkonaraz.pl/storage-bulk/media/questions/a/2438/image/poster.deb685398575.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2438/video/full.75ebd1295492.mp4","10","2026-04-09T01:50:12+02:00","Zadrzewiona droga z ograniczoną widocznością i pojazdem przy poboczu tworzy scenę zagrożenia po zdarzeniu. Kadr kieruje uwagę na bezpieczeństwo osób wewnątrz auta.","batch-012 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-012","2440","A","https://prawkonaraz.pl/pytanie/2440/czy-w-tej-sytuacji-masz-obowiazek-zatrzymac-pojazd-przed-przejazdem-kolejowym","Film do pytania 2440: Czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym?","Czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym?","Nagranie przypisane do pytania 2440 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym.","ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym","https://prawkonaraz.pl/storage-bulk/media/questions/a/2440/image/poster.df5dc9e2b8af.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/2440/video/full.9bfe3b1147bc.mp4","5","2026-04-09T01:50:12+02:00","Czerwone auto jedzie przed kamerą w kierunku przejazdu kolejowego na drodze otoczonej lasem. Materiał skupia się na zachowaniu przed torami i odczytaniu sytuacji z wyprzedzeniem.","batch-012 accepted after owner review; not yet connected to production sitemap"
