"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-008","13069","A","https://prawkonaraz.pl/pytanie/13069/czy-w-tej-sytuacji-wystarczy-ze-zachowasz-wylacznie-szczegolna-ostroznosc","Film do pytania 13069: Czy w tej sytuacji wystarczy, że zachowasz wyłącznie szczególną ostrożność?","Czy w tej sytuacji wystarczy, że zachowasz wyłącznie szczególną ostrożność?","Wideo powiązane z pytaniem 13069 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji wystarczy, że zachowasz wyłącznie szczególną ostrożność.","ocena, czy w tej sytuacji wystarczy, że zachowasz wyłącznie szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/a/13069/image/poster.87633efb1d88.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13069/video/full.72fdb88a19b5.mp4","14","2026-04-09T02:28:57+02:00","Miejska ulica z zaparkowanymi pojazdami przy prawej krawędzi i oznakowaniem w głębi kadru tworzy sytuację do spokojnej obserwacji toru jazdy, otoczenia jezdni oraz możliwych miejsc ruchu pieszych.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13070","A","https://prawkonaraz.pl/pytanie/13070/czy-w-tej-sytuacji-masz-obowiazek-zmniejszenia-predkosci","Film do pytania 13070: Czy w tej sytuacji masz obowiązek zmniejszenia prędkości?","Czy w tej sytuacji masz obowiązek zmniejszenia prędkości?","Materiał wideo do pytania 13070 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zmniejszenia prędkości.","ocena, czy w tej sytuacji masz obowiązek zmniejszenia prędkości","https://prawkonaraz.pl/storage-bulk/media/questions/a/13070/image/poster.7e2bddee4c00.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13070/video/full.93db0d6b379a.mp4","8","2026-04-09T02:28:57+02:00","Samochód zbliża się do odcinka miejskiej drogi z łukiem, liniami prowadzącymi i oznakowaniem po prawej stronie. Scena akcentuje ocenę prędkości względem widoczności i zabudowanego otoczenia.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13071","A","https://prawkonaraz.pl/pytanie/13071/czy-w-tej-sytuacji-masz-obowiazek-zachowac-jedynie-ostroznosc","Film do pytania 13071: Czy w tej sytuacji masz obowiązek zachować jedynie ostrożność?","Czy w tej sytuacji masz obowiązek zachować jedynie ostrożność?","Klip wideo dla pytania 13071 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zachować jedynie ostrożność.","ocena, czy w tej sytuacji masz obowiązek zachować jedynie ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/a/13071/image/poster.7e2bddee4c00.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13071/video/full.93db0d6b379a.mp4","8","2026-04-09T02:28:57+02:00","Kadr pokazuje ten sam miejski fragment drogi z wyraźnym przebiegiem pasa, poboczem i znakami przy chodniku. Materiał pomaga oddzielić zwykłą uwagę kierowcy od sytuacji o podwyższonym ryzyku.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13072","A","https://prawkonaraz.pl/pytanie/13072/czy-w-tej-sytuacji-zblizajac-sie-do-przejscia-dla-pieszych-masz-obowiazek-zmniejszyc-predkosc","Film do pytania 13072: Czy w tej sytuacji, zbliżając się do przejścia dla pieszych, masz obowiązek zmniejszyć...","Czy w tej sytuacji, zbliżając się do przejścia dla pieszych, masz obowiązek zmniejszyć prędkość?","Wideo powiązane z pytaniem 13072 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji, zbliżając się do przejścia dla pieszych, masz obowiązek zmniejszyć prędkość.","ocena, czy w tej sytuacji, zbliżając się do przejścia dla pieszych, masz obowiązek zmniejszyć prędkość","https://prawkonaraz.pl/storage-bulk/media/questions/a/13072/image/poster.588d65683f57.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13072/video/full.56ab01d8c39c.mp4","7","2026-04-09T02:28:57+02:00","Pojazd jedzie ulicą między wysoką zabudową, przed widocznym przejściem i znakiem ograniczeń po prawej stronie. Ujęcie skupia uwagę na dostosowaniu jazdy do przestrzeni dla pieszych.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13076","A","https://prawkonaraz.pl/pytanie/13076/czy-w-tej-sytuacji-dozwolony-jest-przejazd-przez-skrzyzowanie-bez-zmniejszenia-predkosci-pojazdu","Film do pytania 13076: Czy w tej sytuacji dozwolony jest przejazd przez skrzyżowanie bez zmniejszenia prędkośc...","Czy w tej sytuacji dozwolony jest przejazd przez skrzyżowanie bez zmniejszenia prędkości pojazdu?","Wideo powiązane z pytaniem 13076 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji dozwolony jest przejazd przez skrzyżowanie bez zmniejszenia prędkości pojazdu.","ocena, czy w tej sytuacji dozwolony jest przejazd przez skrzyżowanie bez zmniejszenia prędkości pojazdu","https://prawkonaraz.pl/storage-bulk/media/questions/a/13076/image/poster.b182e5ffaf0a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13076/video/full.7435ba24379d.mp4","10","2026-04-09T02:28:57+02:00","Szeroka jezdnia w centrum miasta, autobus przy prawym pasie i nadjeżdżające skrzyżowanie tworzą dynamiczny układ ruchu. Klip podkreśla znaczenie tempa jazdy przy zbliżaniu się do przecinających się dróg.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13080","A","https://prawkonaraz.pl/pytanie/13080/czy-w-tej-sytuacji-znak-ustap-pierwszenstwa-ustawiony-przed-skrzyzowaniem-ma-zastosowanie","Film do pytania 13080: Czy w tej sytuacji znak ""ustąp pierwszeństwa"" ustawiony przed skrzyżowaniem ma zastosow...","Czy w tej sytuacji znak ""ustąp pierwszeństwa"" ustawiony przed skrzyżowaniem ma zastosowanie?","Materiał wideo do pytania 13080 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji znak ""ustąp pierwszeństwa"" ustawiony przed skrzyżowaniem ma zastosowanie.","ocena, czy w tej sytuacji znak ""ustąp pierwszeństwa"" ustawiony przed skrzyżowaniem ma zastosowanie","https://prawkonaraz.pl/storage-bulk/media/questions/a/13080/image/poster.c24a8dc9a82c.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13080/video/full.31997d7c7d08.mp4","6","2026-04-09T02:28:57+02:00","Przed skrzyżowaniem widoczna jest tablica z oznakowaniem podporządkowania oraz pasy prowadzące kierowcę przez miejski układ ulic. Scena dotyczy rozpoznania znaczenia znaku w konkretnym miejscu.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13082","A","https://prawkonaraz.pl/pytanie/13082/czy-w-tej-sytuacji-przejezdzajac-na-wprost-przez-skrzyzowanie-mozesz-zrezygnowac-z-zachowania-szczegolnej-ostroznosci","Film do pytania 13082: Czy w tej sytuacji przejeżdżając na wprost przez skrzyżowanie, możesz zrezygnować z zac...","Czy w tej sytuacji przejeżdżając na wprost przez skrzyżowanie, możesz zrezygnować z zachowania szczególnej ostrożności?","Materiał wideo do pytania 13082 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji przejeżdżając na wprost przez skrzyżowanie, możesz zrezygnować z zachowania szczególnej ostrożności.","ocena, czy w tej sytuacji przejeżdżając na wprost przez skrzyżowanie, możesz zrezygnować z zachowania szczególnej ostrożności","https://prawkonaraz.pl/storage-bulk/media/questions/a/13082/image/poster.d94986704873.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13082/video/full.9bce7b907ace.mp4","10","2026-04-09T02:28:57+02:00","Ulica z kilkoma pasami, pojazdem ciężarowym przed kamerą i przejściem przez skrzyżowanie wymusza analizę otoczenia z wielu kierunków. Materiał pokazuje, jak łatwo przeoczyć boczne źródła ryzyka.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13085","B","https://prawkonaraz.pl/pytanie/13085/czy-w-tej-sytuacji-wolno-ci-zawrocic-pod-warunkiem-upewnienia-sie-ze-nie-utrudnisz-ruchu-innym-jego-uczestnikom","Film do pytania 13085: Czy w tej sytuacji wolno Ci zawrócić pod warunkiem upewnienia się, że nie utrudnisz ruc...","Czy w tej sytuacji wolno Ci zawrócić pod warunkiem upewnienia się, że nie utrudnisz ruchu innym jego uczestnikom?","Klip wideo dla pytania 13085 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji wolno Ci zawrócić pod warunkiem upewnienia się, że nie utrudnisz ruchu innym jego uczestnikom.","ocena, czy w tej sytuacji wolno Ci zawrócić pod warunkiem upewnienia się, że nie utrudnisz ruchu innym jego uczestnikom","https://prawkonaraz.pl/storage-bulk/media/questions/b/13085/image/poster.984e82940885.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/13085/video/full.a3550b12935a.mp4","5","2026-04-09T02:28:56+02:00","Torowisko i jezdnia prowadzą między budynkami, a znak zakazu znajduje się blisko krawędzi drogi. Nagranie koncentruje się na ocenie możliwości zmiany kierunku w ciasnej, miejskiej przestrzeni.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13108","A","https://prawkonaraz.pl/pytanie/13108/czy-w-tej-sytuacji-masz-obowiazek-zatrzymac-pojazd","Film do pytania 13108: Czy w tej sytuacji masz obowiązek zatrzymać pojazd?","Czy w tej sytuacji masz obowiązek zatrzymać pojazd?","Wideo powiązane z pytaniem 13108 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd.","ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd","https://prawkonaraz.pl/storage-bulk/media/questions/a/13108/image/poster.cece02acf5a9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13108/video/full.ae3deafc5687.mp4","14","2026-04-09T02:28:57+02:00","Na drodze poza zwartą zabudową widać wygrodzony odcinek przy krawędzi jezdni i ograniczoną widoczność w oddali. Scena uczy odczytywania sygnałów z otoczenia, zanim pojazd znajdzie się przy przeszkodzie.","batch-008 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-008","13109","A","https://prawkonaraz.pl/pytanie/13109/czy-w-tej-sytuacji-mozesz-kontynuowac-jazde","Film do pytania 13109: Czy w tej sytuacji możesz kontynuować jazdę?","Czy w tej sytuacji możesz kontynuować jazdę?","Film przy pytaniu 13109 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji możesz kontynuować jazdę.","ocena, czy w tej sytuacji możesz kontynuować jazdę","https://prawkonaraz.pl/storage-bulk/media/questions/a/13109/image/poster.9e02ba2d9a19.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/13109/video/full.2002abd25bfe.mp4","8","2026-04-09T02:28:57+02:00","Kierowca jedzie drogą z barierami roboczymi po lewej stronie i zielonym poboczem po prawej. Krótkie ujęcie pokazuje, że nawet spokojny odcinek potrafi szybko zmienić dalszy tor przejazdu.","batch-008 accepted after owner review; not yet connected to production sitemap"
