"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-007","11244","AM","https://prawkonaraz.pl/pytanie/11244/zwroc-uwage-na-znaki-nakazu-czy-na-tej-drodze-poruszanie-sie-rowerzysty-po-jezdni-bedzie-zgodne-z-przepisami","Film do pytania 11244: Zwróć uwagę na znaki nakazu. Czy na tej drodze poruszanie się rowerzysty po jezdni będz...","Zwróć uwagę na znaki nakazu. Czy na tej drodze poruszanie się rowerzysty po jezdni będzie zgodne z przepisami?","Film przy pytaniu 11244 dla kategorii AM prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: zwróć uwagę na znaki nakazu. Czy na tej drodze poruszanie się rowerzysty po jezdni będzie zgodne z przepisami.","zwróć uwagę na znaki nakazu. Czy na tej drodze poruszanie się rowerzysty po jezdni będzie zgodne z przepisami","https://prawkonaraz.pl/storage-bulk/media/questions/am/11244/image/poster.e3373e7bb6d9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/am/11244/video/full.56092ef9f0b3.mp4","5","2026-04-09T02:26:02+02:00","Szeroka droga z widoku motoroweru i znakami nakazu przy jezdni pokazuje relację między ruchem rowerowym a pasem dla pojazdów. Opis skupia się na oznakowaniu, krawędzi drogi i przestrzeni dla rowerzysty.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","11246","AM","https://prawkonaraz.pl/pytanie/11246/czy-po-wykonaniu-skretu-w-lewo-na-najblizszym-skrzyzowaniu-bedziesz-poruszal-sie-w-kierunku-miejscowosci-prazmow","Film do pytania 11246: Czy po wykonaniu skrętu w lewo na najbliższym skrzyżowaniu będziesz poruszał się w kier...","Czy po wykonaniu skrętu w lewo na najbliższym skrzyżowaniu będziesz poruszał się w kierunku miejscowości Prażmów?","Materiał wideo do pytania 11246 dla kategorii AM pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy po wykonaniu skrętu w lewo na najbliższym skrzyżowaniu będziesz poruszał się w kierunku miejscowości Prażmów.","ocena, czy po wykonaniu skrętu w lewo na najbliższym skrzyżowaniu będziesz poruszał się w kierunku miejscowości Prażmów","https://prawkonaraz.pl/storage-bulk/media/questions/am/11246/image/poster.c85c180042cd.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/am/11246/video/full.1771cba1c608.mp4","6","2026-04-09T02:26:02+02:00","Droga o zmierzchu z tablicami kierunkowymi i skrzyżowaniem w oddali pokazuje przygotowanie do skrętu w lewo. Materiał koncentruje się na drogowskazach, pasie ruchu i wyborze kierunku na Prażmów.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","11247","AM","https://prawkonaraz.pl/pytanie/11247/czy-ten-znak-informuje-ze-wjezdzasz-w-obszar-zabudowany","Film do pytania 11247: Czy ten znak informuje, że wjeżdżasz w obszar zabudowany?","Czy ten znak informuje, że wjeżdżasz w obszar zabudowany?","Klip wideo dla pytania 11247 dla kategorii AM pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy ten znak informuje, że wjeżdżasz w obszar zabudowany.","ocena, czy ten znak informuje, że wjeżdżasz w obszar zabudowany","https://prawkonaraz.pl/storage-bulk/media/questions/am/11247/image/poster.7948b7c45768.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/am/11247/video/full.077cc7f02892.mp4","6","2026-04-09T02:26:02+02:00","Odcinek drogi poza zwartą zabudową z tablicą przy prawej stronie pokazuje rozpoznawanie obszaru zabudowanego. Opis skupia się na znaku, otoczeniu pobocza i zmianie charakteru drogi.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","11262","AM","https://prawkonaraz.pl/pytanie/11262/czy-w-tej-sytuacji-masz-obowiazek-zachowac-szczegolna-ostroznosc","Film do pytania 11262: Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?","Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?","Materiał wideo do pytania 11262 dla kategorii AM pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zachować szczególną ostrożność.","ocena, czy w tej sytuacji masz obowiązek zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/am/11262/image/poster.c98855f76389.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/am/11262/video/full.604c4c47a5e6.mp4","8","2026-04-09T02:26:02+02:00","Jezdnia prowadząca przez zalesiony odcinek do przejazdu kolejowego pokazuje sytuację podwyższonej uwagi. Materiał akcentuje znaki, drzewa ograniczające widoczność oraz przestrzeń przed torami.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","11264","AM","https://prawkonaraz.pl/pytanie/11264/czy-w-przedstawionej-sytuacji-mozesz-przejechac-przez-przejazd-kolejowy-bez-zatrzymania-sie","Film do pytania 11264: Czy w przedstawionej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania...","Czy w przedstawionej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania się?","Film przy pytaniu 11264 dla kategorii AM prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w przedstawionej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania się.","ocena, czy w przedstawionej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania się","https://prawkonaraz.pl/storage-bulk/media/questions/am/11264/image/poster.96258de302c1.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/am/11264/video/full.1e012a46ea2d.mp4","7","2026-04-09T02:26:02+02:00","Ten sam przejazd kolejowy z oznakowaniem i jesiennymi drzewami pozwala przeanalizować dojazd do torów bez skupiania się na samej odpowiedzi. Opis obejmuje znaki, pobocze i pole widzenia kierowcy.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1133","A","https://prawkonaraz.pl/pytanie/1133/czy-w-przedstawionej-sytuacji-w-obszarze-zabudowanym-masz-obowiazek-zmniejszyc-predkosc-aby-umozliwic-kierujacemu-autobusem-wlaczenie-sie-do-ruchu","Film do pytania 1133: Czy w przedstawionej sytuacji w obszarze zabudowanym, masz obowiązek zmniejszyć prędkość...","Czy w przedstawionej sytuacji w obszarze zabudowanym, masz obowiązek zmniejszyć prędkość, aby umożliwić kierującemu autobusem włączenie się do ruchu?","Klip wideo dla pytania 1133 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji w obszarze zabudowanym, masz obowiązek zmniejszyć prędkość, aby umożliwić kierującemu auto...","ocena, czy w przedstawionej sytuacji w obszarze zabudowanym, masz obowiązek zmniejszyć prędkość, aby umożliwić kierującemu auto","https://prawkonaraz.pl/storage-bulk/media/questions/a/1133/image/poster.a50e0be0a3bd.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1133/video/full.f9a88501dbf5.mp4","12","2026-04-09T01:41:41+02:00","Droga pod wiaduktem z autobusem w pobliżu przystanku pokazuje włączanie pojazdu komunikacji miejskiej w obszarze zabudowanym. Opis skupia się na zatoce, pasie ruchu i odległości od autobusu.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1134","A","https://prawkonaraz.pl/pytanie/1134/skrecasz-w-lewo-na-najblizszym-skrzyzowaniu-czy-masz-pierwszenstwo-przed-nadjezdzajacym-pojazdem","Film do pytania 1134: Skręcasz w lewo na najbliższym skrzyżowaniu. Czy masz pierwszeństwo przed nadjeżdżającym...","Skręcasz w lewo na najbliższym skrzyżowaniu. Czy masz pierwszeństwo przed nadjeżdżającym pojazdem?","Wideo powiązane z pytaniem 1134 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: skręcasz w lewo na najbliższym skrzyżowaniu. Czy masz pierwszeństwo przed nadjeżdżającym pojazdem.","skręcasz w lewo na najbliższym skrzyżowaniu. Czy masz pierwszeństwo przed nadjeżdżającym pojazdem","https://prawkonaraz.pl/storage-bulk/media/questions/a/1134/image/poster.4b7a5ed6671c.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1134/video/full.1412533369b4.mp4","10","2026-04-09T01:41:41+02:00","Wąska miejska ulica z pojazdami zaparkowanymi przy krawędziach pokazuje skręt w lewo na najbliższym skrzyżowaniu. Materiał koncentruje się na ruchu z przeciwka, widoczności i torze manewru.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1138","D","https://prawkonaraz.pl/pytanie/1138/czy-kierujac-autobusem-komunikacji-miejskiej-na-obszarze-zabudowanym-powinienes-upewnic-sie-ze-wyjazd-z-zatoki-nie-spowoduje-zagrozenia-bezpieczenstwa-ruchu-drogowego","Film do pytania 1138: Czy kierując autobusem komunikacji miejskiej na obszarze zabudowanym, powinieneś upewnić...","Czy kierując autobusem komunikacji miejskiej na obszarze zabudowanym, powinieneś upewnić się, że wyjazd z zatoki nie spowoduje zagrożenia bezpieczeństwa ruchu drogowego?","Wideo powiązane z pytaniem 1138 dla kategorii D przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy kierując autobusem komunikacji miejskiej na obszarze zabudowanym, powinieneś upewnić się, że wyjazd z zatoki nie spowoduje z...","ocena, czy kierując autobusem komunikacji miejskiej na obszarze zabudowanym, powinieneś upewnić się, że wyjazd z zatoki nie spowoduje z","https://prawkonaraz.pl/storage-bulk/media/questions/d/1138/image/poster.957c106e456a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/d/1138/video/full.4fdd9b7100ff.mp4","11","2026-04-09T01:44:53+02:00","Widok z kabiny autobusu pokazuje wyjazd z zatoki lub przystanku na jezdnię w obszarze zabudowanym. Opis zwraca uwagę na pas ruchu, lusterka, zatokę i pojazdy nadjeżdżające z tyłu.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1139","D","https://prawkonaraz.pl/pytanie/1139/czy-kierujac-autobusem-komunikacji-miejskiej-poza-obszarem-zabudowanym-masz-pierwszenstwo-podczas-wlaczania-sie-do-ruchu-z-przystanku","Film do pytania 1139: Czy kierując autobusem komunikacji miejskiej poza obszarem zabudowanym masz pierwszeństw...","Czy kierując autobusem komunikacji miejskiej poza obszarem zabudowanym masz pierwszeństwo podczas włączania się do ruchu z przystanku?","Wideo powiązane z pytaniem 1139 dla kategorii D przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy kierując autobusem komunikacji miejskiej poza obszarem zabudowanym masz pierwszeństwo podczas włączania się do ruchu z przys...","ocena, czy kierując autobusem komunikacji miejskiej poza obszarem zabudowanym masz pierwszeństwo podczas włączania się do ruchu z przys","https://prawkonaraz.pl/storage-bulk/media/questions/d/1139/image/poster.957c106e456a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/d/1139/video/full.4fdd9b7100ff.mp4","11","2026-04-09T01:44:53+02:00","Ten sam kadr z kabiny autobusu pozwala osobno ocenić włączanie się do ruchu poza obszarem zabudowanym. Materiał skupia się na geometrii zatoki, widoczności za autobusem i pasie docelowym.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1142","A","https://prawkonaraz.pl/pytanie/1142/czy-w-tej-sytuacji-jadac-na-wprost-jestes-wlaczajacym-sie-do-ruchu","Film do pytania 1142: Czy w tej sytuacji, jadąc na wprost, jesteś włączającym się do ruchu?","Czy w tej sytuacji, jadąc na wprost, jesteś włączającym się do ruchu?","Klip wideo dla pytania 1142 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, jadąc na wprost, jesteś włączającym się do ruchu.","ocena, czy w tej sytuacji, jadąc na wprost, jesteś włączającym się do ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/a/1142/image/poster.68ce16ae487a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1142/video/full.1c868b8472da.mp4","10","2026-04-09T01:44:55+02:00","Ulica przy budynku i parkingu pokazuje jazdę na wprost z miejsca, które może przypominać włączanie się do ruchu. Opis skupia się na położeniu pojazdu, krawędzi jezdni i relacji z ruchem głównym.","quality accepted by client; ready for implementation planning"
