"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-018","6267","A","https://prawkonaraz.pl/pytanie/6267/czy-w-tej-sytuacji-wyprzedzanie-rowerzysty-jest-zabronione","Film do pytania 6267: Czy w tej sytuacji wyprzedzanie rowerzysty jest zabronione?","Czy w tej sytuacji wyprzedzanie rowerzysty jest zabronione?","Wideo powiązane z pytaniem 6267 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji wyprzedzanie rowerzysty jest zabronione.","ocena, czy w tej sytuacji wyprzedzanie rowerzysty jest zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/a/6267/image/poster.38885aa9623b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6267/video/full.6bfbacb1c843.mp4","5","2026-04-09T02:08:07+02:00","Droga poza miastem z rowerzystą przed pojazdem i samochodem z przeciwka pokazuje manewr na wąskim odcinku. Kadr skupia uwagę na odstępie bocznym, linii osiowej oraz ruchu z naprzeciwka.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6270","A","https://prawkonaraz.pl/pytanie/6270/czy-w-tej-sytuacji-mozesz-wyprzedzic-rowerzyste-z-zachowaniem-odstepu-05-m","Film do pytania 6270: Czy w tej sytuacji możesz wyprzedzić rowerzystę z zachowaniem odstępu 0,5 m?","Czy w tej sytuacji możesz wyprzedzić rowerzystę z zachowaniem odstępu 0,5 m?","Nagranie przypisane do pytania 6270 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji możesz wyprzedzić rowerzystę z zachowaniem odstępu 0,5 m.","ocena, czy w tej sytuacji możesz wyprzedzić rowerzystę z zachowaniem odstępu 0,5 m","https://prawkonaraz.pl/storage-bulk/media/questions/a/6270/image/poster.b6d6ddfc81c9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6270/video/full.51cc01e38c95.mp4","7","2026-04-09T02:08:07+02:00","Prosta jezdnia z podwójną linią ciągłą, otwartym poboczem i znakiem miejscowości w oddali pokazuje zbliżanie się do wolniejszego uczestnika ruchu. Ujęcie akcentuje szerokość pasa i ocenę bocznego odstępu.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6271","A","https://prawkonaraz.pl/pytanie/6271/czy-w-tej-sytuacji-wyprzedzanie-rowerzysty-z-zachowaniem-odstepu-okolo-05-m-jest-zabronione","Film do pytania 6271: Czy w tej sytuacji wyprzedzanie rowerzysty z zachowaniem odstępu około 0,5 m jest zabron...","Czy w tej sytuacji wyprzedzanie rowerzysty z zachowaniem odstępu około 0,5 m jest zabronione?","Klip wideo dla pytania 6271 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji wyprzedzanie rowerzysty z zachowaniem odstępu około 0,5 m jest zabronione.","ocena, czy w tej sytuacji wyprzedzanie rowerzysty z zachowaniem odstępu około 0,5 m jest zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/a/6271/image/poster.b6d6ddfc81c9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6271/video/full.93e8611bd126.mp4","7","2026-04-09T02:08:07+02:00","Ten sam wiejski odcinek z długą osią drogi i ograniczoną przestrzenią po bokach przedstawia ocenę przejazdu obok rowerzysty. Materiał kieruje uwagę na geometrię jezdni, pobocze i zachowanie toru.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6273","A","https://prawkonaraz.pl/pytanie/6273/czy-w-tej-sytuacji-widzac-zachowanie-rowerzystow-masz-obowiazek-sie-zatrzymac","Film do pytania 6273: Czy w tej sytuacji, widząc zachowanie rowerzystów, masz obowiązek się zatrzymać?","Czy w tej sytuacji, widząc zachowanie rowerzystów, masz obowiązek się zatrzymać?","Klip wideo dla pytania 6273 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, widząc zachowanie rowerzystów, masz obowiązek się zatrzymać.","ocena, czy w tej sytuacji, widząc zachowanie rowerzystów, masz obowiązek się zatrzymać","https://prawkonaraz.pl/storage-bulk/media/questions/a/6273/image/poster.3b505d4981e8.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6273/video/full.d4a9056858e2.mp4","7","2026-04-09T02:08:07+02:00","Słoneczne skrzyżowanie z przejściem, rowerzystami i szerokim chodnikiem pokazuje sytuację, w której ruch jednośladów może szybko zmienić układ na jezdni. Kadr pomaga obserwować zachowanie grupy oraz przestrzeń przed autem.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6275","A","https://prawkonaraz.pl/pytanie/6275/czy-w-tej-sytuacji-przejezdzajac-obok-rowerzysty-musisz-zachowac-szczegolna-ostroznosc","Film do pytania 6275: Czy w tej sytuacji przejeżdżając obok rowerzysty musisz zachować szczególną ostrożność?","Czy w tej sytuacji przejeżdżając obok rowerzysty musisz zachować szczególną ostrożność?","Film przy pytaniu 6275 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji przejeżdżając obok rowerzysty musisz zachować szczególną ostrożność.","ocena, czy w tej sytuacji przejeżdżając obok rowerzysty musisz zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/a/6275/image/poster.38885aa9623b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6275/video/full.0c50ee9a9903.mp4","5","2026-04-09T02:08:07+02:00","Rowerzysta jadący przy prawej krawędzi, mokra nawierzchnia i nadjeżdżający pojazd tworzą scenę przejazdu obok niechronionego uczestnika. Ujęcie skupia się na ostrożnym torze, widoczności i bocznym zapasie.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6278","A","https://prawkonaraz.pl/pytanie/6278/czy-w-tej-sytuacji-mozesz-wjechac-na-przejazd-z-zachowaniem-szczegolnej-ostroznosci","Film do pytania 6278: Czy w tej sytuacji możesz wjechać na przejazd z zachowaniem szczególnej ostrożności?","Czy w tej sytuacji możesz wjechać na przejazd z zachowaniem szczególnej ostrożności?","Film przy pytaniu 6278 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji możesz wjechać na przejazd z zachowaniem szczególnej ostrożności.","ocena, czy w tej sytuacji możesz wjechać na przejazd z zachowaniem szczególnej ostrożności","https://prawkonaraz.pl/storage-bulk/media/questions/a/6278/image/poster.71c8c553f9c2.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6278/video/full.63f79d03eff7.mp4","6","2026-04-09T02:08:07+02:00","Przejazd kolejowy z opuszczonymi zaporami, światłami i pociągiem przecinającym drogę pokazuje zamknięty układ torów. Materiał koncentruje uwagę na sygnałach, rogatkach oraz przestrzeni przed przejazdem.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6279","A","https://prawkonaraz.pl/pytanie/6279/czy-w-tej-sytuacji-mozesz-przejechac-przez-przejazd-kolejowy-bez-zatrzymania","Film do pytania 6279: Czy w tej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania?","Czy w tej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania?","Film przy pytaniu 6279 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania.","ocena, czy w tej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania","https://prawkonaraz.pl/storage-bulk/media/questions/a/6279/image/poster.dfdcd47e0c73.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6279/video/full.e82c6057ee0d.mp4","10","2026-04-09T02:08:07+02:00","Droga prowadząca w stronę przejazdu kolejowego, pojazdy na pasie i drzewa przy poboczu tworzą scenę dojazdu do torów. Kadr pomaga śledzić oznakowanie, widoczność oraz zachowanie aut przed przejazdem.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6280","A","https://prawkonaraz.pl/pytanie/6280/czy-w-tej-sytuacji-mozesz-wjechac-na-przejazd-kolejowy","Film do pytania 6280: Czy w tej sytuacji możesz wjechać na przejazd kolejowy?","Czy w tej sytuacji możesz wjechać na przejazd kolejowy?","Nagranie przypisane do pytania 6280 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji możesz wjechać na przejazd kolejowy.","ocena, czy w tej sytuacji możesz wjechać na przejazd kolejowy","https://prawkonaraz.pl/storage-bulk/media/questions/a/6280/image/poster.a98a34bb38f6.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6280/video/full.2770e777f01a.mp4","5","2026-04-09T02:08:07+02:00","Zimowy przejazd kolejowy z podniesioną zaporą, mokrą jezdnią i samochodem z przeciwka pokazuje sytuację tuż przy torach. Ujęcie akcentuje sygnały, stan nawierzchni oraz przestrzeń za przejazdem.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6282","A","https://prawkonaraz.pl/pytanie/6282/czy-w-tej-sytuacji-masz-prawo-zaparkowac-pojazd-po-prawej-stronie-na-chodniku-bezposrednio-przed-przejazdem-kolejowym","Film do pytania 6282: Czy w tej sytuacji masz prawo zaparkować pojazd po prawej stronie na chodniku bezpośredn...","Czy w tej sytuacji masz prawo zaparkować pojazd po prawej stronie na chodniku bezpośrednio przed przejazdem kolejowym?","Wideo powiązane z pytaniem 6282 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji masz prawo zaparkować pojazd po prawej stronie na chodniku bezpośrednio przed przejazdem kolejowym.","ocena, czy w tej sytuacji masz prawo zaparkować pojazd po prawej stronie na chodniku bezpośrednio przed przejazdem kolejowym","https://prawkonaraz.pl/storage-bulk/media/questions/a/6282/image/poster.a6b90346d671.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6282/video/full.167bc7cdeceb.mp4","5","2026-04-09T02:08:07+02:00","Zamglona jezdnia przy torach, znakach kolejowych i chodniku po prawej stronie pokazuje miejsce potencjalnego postoju przed przejazdem. Scena skupia uwagę na widoczności, odległości od torów i wpływie auta na pieszych.","batch-018 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-018","6283","A","https://prawkonaraz.pl/pytanie/6283/czy-w-tej-sytuacji-masz-prawo-ominac-zapore-i-wjechac-na-przejazd-kolejowy-po-upewnieniu-sie-ze-nie-nadjezdza-pociag","Film do pytania 6283: Czy w tej sytuacji masz prawo ominąć zaporę i wjechać na przejazd kolejowy po upewnieniu...","Czy w tej sytuacji masz prawo ominąć zaporę i wjechać na przejazd kolejowy po upewnieniu się, że nie nadjeżdża pociąg?","Klip wideo dla pytania 6283 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji masz prawo ominąć zaporę i wjechać na przejazd kolejowy po upewnieniu się, że nie nadjeżdża pociąg.","ocena, czy w tej sytuacji masz prawo ominąć zaporę i wjechać na przejazd kolejowy po upewnieniu się, że nie nadjeżdża pociąg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6283/image/poster.e4311d714181.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/6283/video/full.10dd5be21113.mp4","6","2026-04-09T02:08:07+02:00","Przejazd kolejowy w terenie zabudowanym z rogatką, znakami i ruchem przy skrzyżowaniu pokazuje newralgiczny punkt drogi. Kadr pomaga przeanalizować sygnały, położenie zapory oraz możliwy tor przejazdu.","batch-018 accepted after owner review; not yet connected to production sitemap"
